Position,Track Name,Artist,Streams,URL,Date,Region,danceability,energy,speechiness,tempo,valence,acousticness,Artist Popularity,Label
94.0,Mon Everest - feat. Marina Kaye,Soprano,24755.0,https://open.spotify.com/track/6iwkDhmdFfXu9RpjXrgFhz,2017-01-01,fr,0.731,0.6659999999999999,0.0401,119.929,0.14400000000000002,0.20600000000000002,64.0,0
95.0,Jusqu'au dernier gramme,PNL,24421.0,https://open.spotify.com/track/2jBleFNl3YK8lyJc1OvxXt,2017-01-01,fr,0.762,0.6,0.0909,115.90799999999999,0.39,0.542,71.0,0
96.0,Alone,Alan Walker,24359.0,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-01,fr,0.6759999999999999,0.929,0.0458,97.01899999999999,0.157,0.18600000000000003,84.0,0
97.0,Cellophané,Rim'K,23828.0,https://open.spotify.com/track/2sOrroHqKbYFP2MfHxhQMc,2017-01-01,fr,0.7609999999999999,0.667,0.23199999999999998,180.049,0.591,0.23,20.0,0
98.0,Capsize,FRENSHIP,23433.0,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,2017-01-01,fr,0.6829999999999999,0.708,0.0305,92.991,0.355,0.0398,70.0,0
99.0,Stressed Out,Twenty One Pilots,23258.0,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-01,fr,0.7340000000000001,0.637,0.141,169.977,0.648,0.0462,84.0,0
100.0,Please Don't Go,Joel Adams,23241.0,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,2017-01-01,fr,0.513,0.768,0.0587,84.264,0.235,0.0118,63.0,0
101.0,Billie Jean,Michael Jackson,23061.0,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,2017-01-01,fr,0.92,0.654,0.0401,117.046,0.847,0.0236,84.0,0
102.0,Besoin de sens,Nekfeu,23053.0,https://open.spotify.com/track/1hVEHazr1EDumcrGlEU5XF,2017-01-01,fr,0.799,0.525,0.354,139.999,0.0608,0.282,71.0,0
103.0,En feu,Soprano,23031.0,https://open.spotify.com/track/5rg6jVjcRlnifV86hAA6ro,2017-01-01,fr,0.588,0.945,0.35100000000000003,139.75,0.557,0.0721,64.0,0
104.0,Qui a dit ?,Jul,22854.0,https://open.spotify.com/track/2JJrn7v7lzYluRyu10qVAP,2017-01-01,fr,0.9259999999999999,0.742,0.0903,132.046,0.748,0.0973,74.0,0
105.0,Boyz N The Hood,Kaaris,22804.0,https://open.spotify.com/track/5zCO1EU3KpM2tsFaZdu9vq,2017-01-01,fr,0.772,0.614,0.218,120.03200000000001,0.7140000000000001,0.7140000000000001,71.0,0
106.0,No Money,Galantis,22735.0,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,2017-01-01,fr,0.6709999999999999,0.9159999999999999,0.0397,126.01,0.8029999999999999,0.0282,78.0,0
107.0,J'suis QLF,PNL,22570.0,https://open.spotify.com/track/2lFWyfuXtCN8Sb7cHJILva,2017-01-01,fr,0.7340000000000001,0.425,0.0635,114.969,0.235,0.131,71.0,0
108.0,Fake Love,Drake,22315.0,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-01,fr,0.927,0.488,0.42,133.987,0.605,0.10800000000000001,100.0,0
