Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,64.690002,65.349998,62.919998,63.549999,49.189739,467100
2010-01-05,63.500000,63.770000,62.349998,62.880001,48.671135,527000
2010-01-06,62.990002,63.380001,62.139999,62.549999,48.415703,566700
2010-01-07,62.549999,63.490002,62.099998,63.130001,48.864643,850900
2010-01-08,63.060001,63.529999,62.680000,62.919998,48.702106,665200
2010-01-11,63.639999,63.919998,62.700001,63.250000,48.957531,443100
2010-01-12,62.700001,63.580002,62.599998,63.340000,49.027187,1281900
2010-01-13,63.700001,64.190002,63.200001,63.509998,49.158779,827500
2010-01-14,63.470001,63.709999,62.810001,63.490002,49.143307,438400
2010-01-15,63.299999,64.169998,62.709999,62.709999,48.539551,692900
2010-01-19,62.880001,63.790001,62.650002,63.450001,49.112339,1163200
2010-01-20,64.070000,64.400002,63.029999,63.990002,49.530308,961100
2010-01-21,64.120003,64.139999,61.959999,62.299999,48.222198,867900
2010-01-22,62.299999,63.020000,61.049999,61.880001,47.897114,975100
2010-01-25,62.570000,62.570000,61.320000,62.049999,48.028690,681300
2010-01-26,61.430000,61.500000,60.580002,60.860001,47.107594,671900
2010-01-27,60.740002,61.150002,59.450001,60.869999,47.115334,418800
2010-01-28,60.990002,60.990002,59.680000,60.259998,46.643173,344400
2010-01-29,60.360001,60.939999,59.310001,59.730000,46.232925,613700
2010-02-01,60.180000,61.009998,59.889999,60.720001,46.999237,423000
2010-02-02,60.720001,61.590000,60.119999,61.500000,47.602970,467200
2010-02-03,61.000000,61.540001,60.349998,61.360001,47.494610,576800
2010-02-04,60.770000,60.950001,58.639999,58.669998,45.412460,595500
2010-02-05,58.669998,59.630001,57.540001,59.279999,45.884636,381100
2010-02-08,59.509998,59.509998,57.340000,57.369999,44.406216,346400
2010-02-09,58.299999,58.299999,56.500000,57.250000,44.313347,604600
2010-02-10,57.150002,57.740002,56.119999,57.340000,44.382992,425200
2010-02-11,57.040001,57.389999,55.540001,56.889999,44.034679,579700
2010-02-12,56.130001,58.459999,56.130001,58.380001,45.188004,518300
2010-02-16,59.189999,61.400002,59.139999,61.200001,47.370766,551100
2010-02-17,61.270000,61.669998,60.580002,61.070000,47.270145,277200
2010-02-18,60.820000,62.000000,60.810001,61.689999,47.750042,496600
2010-02-19,61.470001,62.029999,61.259998,61.590000,47.672630,326700
2010-02-22,62.020000,62.180000,61.310001,61.349998,47.486870,402600
2010-02-23,61.209999,62.169998,61.090000,61.759998,47.804218,799300
2010-02-24,61.680000,62.040001,61.360001,61.680000,47.742298,554300
2010-02-25,60.930000,62.130001,60.490002,62.000000,47.989998,528400
2010-02-26,62.040001,62.580002,61.380001,61.619999,47.695850,606700
2010-03-01,61.900002,62.160000,61.549999,61.900002,47.912586,299800
2010-03-02,62.360001,62.490002,61.689999,62.400002,48.299610,571100
2010-03-03,62.389999,62.950001,61.720001,62.430000,48.322826,581600
2010-03-04,62.459999,63.070000,61.950001,62.189999,48.137058,531000
2010-03-05,62.570000,63.599998,62.250000,63.279999,48.980755,582000
2010-03-08,63.250000,64.669998,63.029999,64.470001,49.901848,259600
2010-03-09,64.040001,65.889999,63.820000,64.620003,50.017948,358500
2010-03-10,64.459999,65.000000,64.050003,64.820000,50.172768,321200
2010-03-11,64.330002,65.300003,64.239998,64.900002,50.234676,360900
2010-03-12,65.089996,65.440002,64.540001,65.010002,50.319828,233300
2010-03-15,65.029999,65.529999,64.139999,65.260002,50.513332,421000
2010-03-16,65.300003,67.000000,65.080002,66.919998,51.798233,550700
2010-03-17,66.930000,67.620003,66.690002,67.339996,52.123318,325200
2010-03-18,67.339996,68.260002,67.269997,67.449997,52.208458,397400
2010-03-19,66.589996,67.580002,66.510002,66.589996,51.542789,280200
2010-03-22,66.029999,67.790001,65.720001,67.500000,52.247166,226900
2010-03-23,67.110001,67.139999,65.830002,66.989998,51.852402,468500
2010-03-24,66.629997,67.940002,66.459999,67.400002,52.169754,705900
2010-03-25,67.820000,69.029999,67.690002,67.870003,52.533558,364400
2010-03-26,67.800003,68.680000,67.480003,68.230003,52.812218,445200
2010-03-29,68.559998,68.809998,67.910004,68.599998,53.098598,222400
2010-03-30,68.279999,68.510002,67.790001,68.169998,53.036358,416400
2010-03-31,67.989998,68.419998,67.309998,67.599998,52.592907,549500
2010-04-01,67.919998,68.410004,67.550003,68.029999,52.927437,641600
2010-04-05,68.250000,69.930000,67.959999,69.769997,54.281162,320500
2010-04-06,69.570000,71.930000,69.080002,71.839996,55.891621,1089800
2010-04-07,71.839996,72.410004,70.580002,71.019997,55.253674,481100
