Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,8.705000,8.820000,8.600000,8.717500,8.085380,1802400
2010-01-05,8.690000,9.235000,8.690000,9.195000,8.528255,3052800
2010-01-06,9.062500,9.285000,9.050000,9.112500,8.451736,2994000
2010-01-07,9.137500,9.420000,9.040000,9.065000,8.407681,2887200
2010-01-08,9.057500,9.215000,8.810000,8.885000,8.240735,2457600
2010-01-11,8.957500,8.987500,8.712500,8.830000,8.189723,2324000
2010-01-12,8.775000,9.050000,8.752500,9.027500,8.372903,1866800
2010-01-13,9.082500,9.400000,8.987500,9.335000,8.658103,1442000
2010-01-14,9.347500,9.442500,9.302500,9.350000,8.672019,1028400
2010-01-15,9.182500,9.195000,8.912500,9.015000,8.361310,2452800
2010-01-19,9.047500,9.300000,8.997500,9.292500,8.618685,1736400
2010-01-20,9.187500,9.300000,9.020000,9.250000,8.579270,2017200
2010-01-21,9.300000,9.487500,9.210000,9.307500,8.632599,2466000
2010-01-22,9.307500,9.392500,8.982500,9.012500,8.358992,1602400
2010-01-25,9.065000,9.200000,9.040000,9.127500,8.465652,1302800
2010-01-26,9.075000,9.145000,8.862500,8.870000,8.226825,1676000
2010-01-27,8.840000,9.167500,8.735000,9.125000,8.463332,2150800
2010-01-28,8.890000,9.000000,8.145000,8.147500,7.556713,7360000
2010-01-29,8.197500,8.247500,7.810000,7.835000,7.266872,3382800
2010-02-01,7.842500,8.002500,7.810000,7.992500,7.412951,1856800
2010-02-02,8.025000,8.312500,8.010000,8.312500,7.709747,2856000
2010-02-03,8.290000,8.390000,8.172500,8.315000,7.712066,3080400
2010-02-04,8.035000,8.142500,7.910000,8.000000,7.419907,5684800
2010-02-05,7.975000,8.085000,7.877500,8.040000,7.457007,3012000
2010-02-08,8.017500,8.227500,7.970000,8.097500,7.510338,2164800
2010-02-09,8.225000,8.425000,8.192500,8.342500,7.737572,2364400
2010-02-10,8.287500,8.305000,7.897500,7.940000,7.364258,2656800
2010-02-11,7.950000,8.162500,7.900000,8.082500,7.496425,3575200
2010-02-12,8.045000,8.205000,7.857500,8.187500,7.593811,2327200
2010-02-16,8.292500,8.562500,8.247500,8.502500,7.885971,1916000
2010-02-17,8.562500,8.625000,8.462500,8.562500,7.941617,1792000
2010-02-18,8.577500,8.897500,8.555000,8.890000,8.245373,2375600
2010-02-19,8.880000,9.212500,8.840000,9.122500,8.461013,3352400
2010-02-22,9.132500,9.295000,8.867500,8.882500,8.238415,2300800
2010-02-23,8.865000,8.977500,8.682500,8.730000,8.096974,1634400
2010-02-24,8.727500,8.825000,8.675000,8.737500,8.103930,1399600
2010-02-25,8.520000,8.685000,8.510000,8.655000,8.027412,1677600
2010-02-26,8.680000,8.780000,8.605000,8.750000,8.115524,1939600
2010-03-01,8.805000,9.375000,8.802500,9.292500,8.618685,4232000
2010-03-02,9.362500,9.430000,9.052500,9.065000,8.407681,2903200
2010-03-03,9.112500,9.225000,8.997500,9.155000,8.491158,1382400
2010-03-04,9.140000,9.205000,8.927500,9.057500,8.400726,1340400
2010-03-05,9.142500,9.292500,9.062500,9.287500,8.614049,2717600
2010-03-08,9.250000,9.392500,8.990000,9.025000,8.370583,2030800
2010-03-09,9.025000,9.492500,9.025000,9.490000,8.801867,4521600
2010-03-10,9.480000,10.095000,9.480000,10.025000,9.298072,5502000
2010-03-11,9.975000,10.117500,9.937500,10.095000,9.362994,3516400
2010-03-12,10.062500,10.160000,9.947500,10.140000,9.404732,2555600
2010-03-15,10.067500,10.290000,10.065000,10.197500,9.458063,2671200
2010-03-16,10.192500,10.227500,10.035000,10.080000,9.349085,2453600
2010-03-17,10.110000,10.307500,9.995000,10.255000,9.511396,2256800
2010-03-18,10.285000,10.350000,10.102500,10.102500,9.369951,1341200
2010-03-19,10.042500,10.132500,9.812500,10.042500,9.314302,3152400
2010-03-22,9.952500,10.357500,9.875000,10.322500,9.573998,1887600
2010-03-23,10.372500,10.497500,10.232500,10.467500,9.708486,1567600
2010-03-24,10.380000,10.495000,10.190000,10.267500,9.522986,1607600
2010-03-25,10.327500,10.597500,10.275000,10.280000,9.534580,1910800
2010-03-26,10.340000,10.647500,10.280000,10.332500,9.583276,1465200
2010-03-29,10.340000,10.480000,10.255000,10.285000,9.539218,1010400
2010-03-30,10.300000,10.402500,10.187500,10.280000,9.534580,1028400
2010-03-31,10.220000,10.500000,10.207500,10.307500,9.560087,2074400
2010-04-01,10.397500,10.470000,10.177500,10.222500,9.481253,1848400
2010-04-05,10.245000,10.280000,10.102500,10.275000,9.529940,1346400
2010-04-06,10.187500,10.385000,10.187500,10.245000,9.502117,1208800
2010-04-07,10.245000,10.245000,9.970000,10.010000,9.284160,1949600
2010-04-08,10.000000,10.685000,10.000000,10.445000,9.687617,3802400
2010-04-09,10.527500,10.550000,10.292500,10.540000,9.775728,1144000
2010-04-12,10.600000,10.927500,10.585000,10.855000,10.067886,2223200
2010-04-13,10.815000,10.990000,10.715000,10.897500,10.107305,2920400
2010-04-14,10.960000,11.095000,10.912500,11.042500,10.241792,2156000
2010-04-15,11.080000,11.360000,11.040000,11.265000,10.448158,2248000
2010-04-16,11.275000,11.320000,10.590000,10.772500,9.991368,3186800
2010-04-19,10.425000,10.782500,10.357500,10.470000,9.710803,1974800
2010-04-20,10.535000,10.620000,10.262500,10.510000,9.747906,1592400
2010-04-21,10.500000,10.642500,10.030000,10.277500,9.532264,2922800
2010-04-22,10.200000,10.642500,10.097500,10.502500,9.740946,2683200
2010-04-23,10.685000,11.060000,10.637500,10.947500,10.153680,2796400
2010-04-26,11.050000,11.250000,10.947500,11.220000,10.406421,2401200
2010-04-27,11.110000,11.430000,10.467500,10.522500,9.759498,2934000
2010-04-28,10.610000,10.682500,10.357500,10.560000,9.794279,3124400
2010-04-29,10.660000,10.735000,10.445000,10.505000,9.743266,1862400
2010-04-30,10.550000,10.685000,10.350000,10.352500,9.601822,2348000
2010-05-03,10.825000,11.517500,10.765000,11.300000,10.480621,5806400
2010-05-04,11.240000,11.240000,10.472500,10.630000,9.859203,3158400
2010-05-05,10.475000,10.790000,10.252500,10.592500,9.824422,3173200
2010-05-06,10.527500,10.652500,9.257500,9.907500,9.189093,4126800
2010-05-07,9.950000,10.550000,9.807500,10.257500,9.513713,5511600
2010-05-10,10.747500,10.887500,10.560000,10.862500,10.074844,2487200
2010-05-11,10.685000,11.132500,10.592500,11.077500,10.274255,2014400
2010-05-12,11.095000,11.525000,11.095000,11.512500,10.677711,2092000
2010-05-13,11.472500,11.725000,11.330000,11.405000,10.578007,1554400
2010-05-14,11.327500,11.382500,11.065000,11.205000,10.392508,1351600
2010-05-17,11.240000,11.525000,10.975000,11.362500,10.538587,1877200
2010-05-18,11.542500,11.647500,11.332500,11.377500,10.552500,3063600
2010-05-19,11.285000,11.515000,11.160000,11.355000,10.531631,3524800
2010-05-20,10.907500,11.177500,10.577500,10.585000,9.817465,3647600
2010-05-21,10.292500,11.202500,10.280000,11.087500,10.283527,3469200
2010-05-24,11.085000,11.247500,11.010000,11.090000,10.285847,2300800
2010-05-25,10.760000,11.552500,10.720000,11.487500,10.654524,3420400
2010-05-26,11.575000,12.017500,11.400000,11.680000,10.833066,4450000
2010-05-27,11.875000,12.262500,11.782500,12.175000,11.292172,3272000
2010-05-28,12.180000,12.180000,11.662500,11.675000,10.828425,3305600
2010-06-01,11.712500,11.770000,11.505000,11.545000,10.707854,2706400
2010-06-02,11.735000,12.482500,11.735000,12.482500,11.577376,3725600
2010-06-03,12.310000,12.675000,12.310000,12.572500,11.660849,2482000
2010-06-04,12.170000,12.410000,12.027500,12.062500,11.187831,2151200
2010-06-07,12.202500,12.217500,11.780000,11.797500,10.942045,1407600
2010-06-08,11.882500,12.022500,11.567500,11.887500,11.025520,1396000
2010-06-09,12.052500,12.292500,11.885000,11.962500,11.095080,1836000
2010-06-10,12.050000,12.292500,11.940000,12.252500,11.364053,2242400
2010-06-11,12.122500,12.715000,11.952500,12.715000,11.793016,4062000
