2018-03-30 15:00:19,"b'RT @_iGuy_: #Airport @AmericanAir #americanairlines So, I buy a ticket for my friend and their connecting flight leaves 15 min early and th\xe2\x80\xa6'"
2018-03-30 14:58:15,"b'#Airport @AmericanAir #americanairlines So, I buy a ticket for my friend and their connecting flight leaves 15 min\xe2\x80\xa6 https://t.co/rkmDcPH8Ct'"
2018-03-30 14:48:24,"b'RT @_iGuy_: @AmericanAir #americanairlines So, I buy a ticket for my friend and their connecting flight leaves 15 min early and they are fu\xe2\x80\xa6'"
2018-03-30 14:48:19,"b'@AmericanAir #americanairlines So, I buy a ticket for my friend and their connecting flight leaves 15 min early and\xe2\x80\xa6 https://t.co/lsQRpC1eGo'"
2018-03-30 14:46:36,"b""Flights are expensive. But that aside...it's a long haul flight. I don't get the negligence at all from\xe2\x80\xa6 https://t.co/zrpW8ChPMB"""
2018-03-30 14:45:17,"b""Class shouldn't matter. It's a duty of care in which @AmericanAir #AmericanAirlines have shown absolutely none https://t.co/vAForhrfKD"""
2018-03-30 14:40:31,"b'RT @_iGuy_: @AmericanAir #americanairlines So, I buy a ticket for my friend and their connecting flight leaves 15 min early and they are fu\xe2\x80\xa6'"
2018-03-30 14:40:27,"b'@AmericanAir #americanairlines So, I buy a ticket for my friend and their connecting flight leaves 15 min early and\xe2\x80\xa6 https://t.co/yraoursvO5'"
2018-03-30 14:38:17,"b""@Trannidoll you pay all this money to starve? You can just starve at home, right? I don't get @AmericanAir\xe2\x80\xa6 https://t.co/H2wfFKV71N"""
2018-03-30 14:37:09,b'@Trannidoll how do you follow protocol and still be ignored by @AmericanAir #AmericanAirlines.'
2018-03-30 14:36:24,b'Write that complaint to @AmericanAir when you land. Tweet your experience all the way and hashtag #americanairlines\xe2\x80\xa6 https://t.co/jWU9OfIEpz'
2018-03-30 14:36:09,"b'RT @_iGuy_: @AmericanAir #americanairlines So, now she is in the terminal hoping, praying they can \xe2\x80\x9csqueeze\xe2\x80\x9d her in on a full flight. We\xe2\x80\x99re\xe2\x80\xa6'"
2018-03-30 14:36:02,"b'@AmericanAir #americanairlines So, now she is in the terminal hoping, praying they can \xe2\x80\x9csqueeze\xe2\x80\x9d her in on a full f\xe2\x80\xa6 https://t.co/az0H1XMYFM'"
2018-03-30 14:31:42,"b'RT @_iGuy_: @AmericanAir #americanairlines So, I buy a ticket for my friend and their connecting flight leaves 15 min early and they are fu\xe2\x80\xa6'"
2018-03-30 14:29:10,"b'@AmericanAir #americanairlines So, I buy a ticket for my friend and their connecting flight leaves 15 min early and\xe2\x80\xa6 https://t.co/GevGbrUq2f'"
2018-03-30 13:03:51,b'#ChristieCookie recently formed a partnership with #AmericanAirlines. \xe2\x80\x9cThey were looking to upgrade their domestic\xe2\x80\xa6 https://t.co/dCMstA0WvG'
2018-03-30 12:56:26,"b""When your plane is a death trap and needs two repairs in order to take off. I'll actually take a whole new plane pl\xe2\x80\xa6 https://t.co/iR4kDygQoa"""
2018-03-30 12:23:29,b'@AmericanAir you are garbage ... we have heard 3 different stories from our pilots and have been sitting on the LGA\xe2\x80\xa6 https://t.co/xzbeqOXQb2'
2018-03-30 12:14:09,"b""RT @RexDMundo: Flying #fat and #black is costly on #AmericanAirlines y'all might wanna call @DeltaVacations or @SouthwestAir if you can't g\xe2\x80\xa6"""
2018-03-30 12:11:23,"b""Flying #fat and #black is costly on #AmericanAirlines y'all might wanna call @DeltaVacations or @SouthwestAir if yo\xe2\x80\xa6 https://t.co/AG3bUyj22t"""
2018-03-30 11:48:57,b'@AmericanAir flight AA93 Emergency Landing in LHR a few moments ago. #AmericanAirlines #Heathrow #B767 https://t.co/xyik4cRu2h'
2018-03-30 09:53:41,b'RT @angrynationalis: #auspol   #altright   Best tweets ever! Remember that #terrorist attack at the airport in #Belgium airport &amp; train sta\xe2\x80\xa6'
2018-03-30 09:50:29,b'#auspol   #altright   Best tweets ever! Remember that #terrorist attack at the airport in #Belgium airport &amp; train\xe2\x80\xa6 https://t.co/DIbZBldGGR'
2018-03-30 04:42:05,"b'@AmericanAir missed flights. An accident in Toronto highway, terminal confusion in Chicago etc\nHowever, the messiah\xe2\x80\xa6 https://t.co/HefXSc4lle'"
2018-03-30 03:35:02,b'#AmericanAirlines A group of college students stranded in NYC...other flights leaving. No help!'
2018-03-30 02:58:48,b'Stuck at #jfk waiting on #AmericanAirlines flight to get home to DC #help #sotired #flyingallday'
2018-03-30 02:18:05,"b'Travel Agent WINS $10k trip to L.A., New Orleans and Las Vegas! https://t.co/qNC1JJ4fjv #NewOrleans #TravelAgent\xe2\x80\xa6 https://t.co/j3as0DrBsu'"
2018-03-30 01:28:32,"b'17 college students stranded before Easter weekend missing classes and work, @AmericanAir #AmericanAirlines What ar\xe2\x80\xa6 https://t.co/s9INg8Vrvw'"
2018-03-30 01:13:00,b'#AmericanAirlines worst customer service and Deplaning of all major airlines!!!'
2018-03-30 01:06:10,b'#americanairlines\n8 hour delay at Dallas airport before they could find a working plane.  Customer service was awful.....cant help.'
2018-03-30 01:04:13,b'Done with #AmericanAirlines their customer service is appalling Pay for business class to get rebooked in economy back to the UK!'
2018-03-30 00:46:24,"b'Thank you, @americanairlnes for overbooking my flight, making me the last 1 on the plane w/o a guaranteed seat &amp; gi\xe2\x80\xa6 https://t.co/nSbyx6VAms'"
2018-03-30 00:45:16,b'#AmericanAirlines 2/2 furthest possible terminal within 30 mins. The 3 agents providing the customer svc don\xe2\x80\x99t seem\xe2\x80\xa6 https://t.co/sx9lmR5CHw'
2018-03-30 00:42:28,b'#AmericanAirlines standing in customer svc line in Dallas with 40 other people. after missing a connection due to a\xe2\x80\xa6 https://t.co/VpSo7qYcEJ'
2018-03-29 23:51:45,b'#tbt at americanair !!!\n..\n..\n..\n..\n..\n..\n..\n#americanairlines #americanair #lax #laxairport\xe2\x80\xa6 https://t.co/psQkb5hJVI'
2018-03-29 23:37:28,b'Just held a #fart for 55 minutes. Which was very #uncomfortable You\xe2\x80\x99re welcome #AmericanAirlines flight 1840. #chivalryisnotdead'
2018-03-29 23:30:32,b'Great flight this morning LAX to JFK #AmericanAirlines Flt 0034. Flt Attendant Ren\xc3\xa9e went above and beyond for Shan\xe2\x80\xa6 https://t.co/6OFcFVrJjc'
2018-03-29 22:53:51,"b""https://t.co/IBjnDpHADm\nThis would have scared the shit out of me a few years ago. Now there's #trump and that scar\xe2\x80\xa6 https://t.co/iQ2mDyGN9V"""
2018-03-29 22:51:57,b'Just got to MIAMI .... and the first thing i hate already is #AmericanAirlines what a MESS!'
2018-03-29 22:05:27,b'Good news! The mechanic is here and we are on schedule for our connection #CMH #americanairlines'
2018-03-29 22:05:05,b'Reunited with my MacBook! Thank you #americanairlines Baggage Service staff for the excellent service- even called\xe2\x80\xa6 https://t.co/HIPSpBCx3d'
2018-03-29 21:20:51,b'How many mechanics does it take to fix a plane? Depends on if they ever arrive #AmericanAirlines #cmh'
2018-03-29 20:59:50,"b'@mynameismadison @PSAAirlinesInc We all have the ability to brighten up the day, 1 passenger at a time! Attitudes a\xe2\x80\xa6 https://t.co/jUADsFjk4d'"
2018-03-29 20:54:58,b'RT @KristinHoin: #americanairlines I am being forced to pay $300 to pre-assign seats for two minors traveling alone because your luxury sea\xe2\x80\xa6'
2018-03-29 20:49:47,b'Good afternoon friends! #aa #americanairlines @ Tulsa International Airport https://t.co/y4JDUgdoKF'
2018-03-29 20:32:00,b'#AmericanAirlines Pilot Reported He Saw A UFO Hovering: https://t.co/1m8V3QFjHe'
2018-03-29 20:23:16,"b'One hour already sitting on the plane, no 1st officer, can\xe2\x80\x99t take off, #americanairlines sucks! Whole plane full of\xe2\x80\xa6 https://t.co/TCW6pXR3tf'"
2018-03-29 20:12:22,b'Wishing I could\xe2\x80\x99ve given wings to my boy on his first flight heading to TYS \xf0\x9f\x98\x9eWas informed it was only on mainline.\xe2\x80\xa6 https://t.co/umxQmpBrP5'
2018-03-29 19:40:58,b'Edwin at #AmericanAirlines Baggage Claim is on the case! His compassion and kind words are so appreciated! Stay tuned twitterverse...'
2018-03-29 19:37:39,b'@AmericanAir  Flight 1986 delayed at gate due to missing crew.  Currently a 31 minute delay.    If we are fortunate\xe2\x80\xa6 https://t.co/IUrYJztSyX'
2018-03-29 19:34:21,"b'RT @DanOakes64: So here\xe2\x80\x99s a travel update on the worlds worst airline #AmericanAirlines   They took me for a $1,000 bucks to reschedule my\xe2\x80\xa6'"
2018-03-29 19:22:30,"b'You know for the amount of money the AA charges, you would assume the plane would be nicer. One image show tape the\xe2\x80\xa6 https://t.co/CHugsore4T'"
2018-03-29 18:44:18,"b'So here\xe2\x80\x99s a travel update on the worlds worst airline #AmericanAirlines   They took me for a $1,000 bucks to resche\xe2\x80\xa6 https://t.co/LhfRNziHmJ'"
2018-03-29 18:32:21,"b'Honestly, they should hire someone from Radio City. The Radio City Rockettes would destroy this task. \n\nThese board\xe2\x80\xa6 https://t.co/MrQJO80dQ1'"
2018-03-29 18:31:20,b'A thought on airplane travel: \n\nAirlines/Airports need to bring in Theater Directors/Choreographers as consultants\xe2\x80\xa6 https://t.co/kZiWLXVN7m'
2018-03-29 18:07:32,b'RT @AircraftVideos: An @AmericanAir @BoeingAirplanes 787-9 #Dreamliner [#N825AA] landing on 18R at Dallas/Fort Worth International Airport\xe2\x80\xa6'
2018-03-29 18:07:18,b'RT @AircraftVideos: An @AmericanAir @BoeingAirplanes 787-9 #Dreamliner [#N825AA] landing on 18R at Dallas/Fort Worth International Airport\xe2\x80\xa6'
2018-03-29 18:05:16,b'An @AmericanAir @BoeingAirplanes 787-9 #Dreamliner [#N825AA] landing on 18R at Dallas/Fort Worth International Airp\xe2\x80\xa6 https://t.co/tzjuNXOdmE'
2018-03-29 16:59:17,b'My office for the day a newly renovated Embraer 145 #crewlife #Erj145 #Embraer #EnvoyAir #AmericanAirlines https://t.co/Hcam6QFtVq'
2018-03-29 16:48:39,b'Have plane seats really shrunk \xe2\x80\x93 and which is the worst airline on Earth for legroom? https://t.co/LNlvzOsO91\xe2\x80\xa6 https://t.co/UH8nkOD8in'
2018-03-29 16:35:00,b'#AmericanAirlines adds five #LatinAmerica routes: Travel Weekly https://t.co/nPukdZDHWt'
2018-03-29 16:25:42,b'@AmericanAir In addition to Karen..... Kelly and Lisa are also fabulous flight attendants on AA1025 to SF. Makes up\xe2\x80\xa6 https://t.co/dul1DE0aRY'
